importer,exporter,wheat_prev,soy_prev,maize_prev,rice_prev,wheat_cur,soy_cur,maize_cur,rice_cur,prev_year,year,norm_prev,norm_cur,theta,scale,m_comp,m_scale,comp_sq,scale_sq,share_comp,share_scale,rank,metric
Indonesia,Ukraine,664056.2,0.0,0.0,0.0,2469436.91,0.0,0.0,0.0,2015,2016,664056.2,2469436.91,0.0,1566746.5550000002,0.0,902690.3550000001,0.0,814849877010.0262,0.0,0.030540782108487263,6,scale
Iran (Islamic Republic of),Ukraine,0.0,0.0,0.0,0.0,0.0,345044.0,1446760.0,0.0,2015,2016,0.0,1487336.498421255,0.0,743668.2492106275,0.0,743668.2492106275,0.0,553042464884.0,0.0,0.02072817324184874,7,scale
"China, mainland",Argentina,0.0,9436592.76,11.92,0.0,0.0,8013855.99,11.85,0.0,2015,2016,9436592.760007529,8013855.990008761,2.159383408157448e-07,8725224.375008145,1.8841104747843527,711368.3849993837,3.549872281192119,506044979176.6314,2.2330683122410878e-13,0.018966695439456158,8,scale
Japan,Brazil,0.0,507486.02,2333471.94,0.0,0.0,524307.01,3733742.13,0.0,2015,2016,2388018.7091525905,3770375.0654374,0.07463464756032025,3079196.887294995,229814.7744520971,691178.1781424046,52814830556.46826,477727273940.25366,0.0033223483886137242,0.017905340593812682,9,scale
Iran (Islamic Republic of),Switzerland,0.0,0.0,0.0,0.0,74856.48,97875.6,1373396.92,0.0,2015,2016,0.0,1378913.4220605863,0.0,689456.7110302931,0.0,689456.7110302931,0.0,475350556384.70917,0.0,0.017816260611051134,10,scale
"China, mainland",Brazil,0.0,38205273.18,0.0,0.0,0.0,50927379.0,0.01,0.0,2016,2017,38205273.18,50927379.0,0.0,44566326.09,0.0,6361052.91,0.0,40462994123819.47,0.0,0.49282012057554725,1,scale
Egypt,Russian Federation,0.0,0.0,0.0,0.0,7839201.67,0.0,3096.42,0.0,2016,2017,0.0,7839202.281530156,0.0,3919601.140765078,0.0,3919601.140765078,0.0,15363273102686.9,0.0,0.1871173961999066,2,scale
Egypt,Ukraine,0.0,0.0,0.0,0.0,2560685.64,502233.89,3237707.26,0.0,2016,2017,0.0,4158376.8622653056,0.0,2079188.4311326528,0.0,2079188.4311326528,0.0,4323024532155.8623,0.0,0.05265239306485105,3,scale
Egypt,Argentina,0.0,0.0,0.0,0.0,122114.96,444283.16,2969182.23,0.0,2016,2017,0.0,3004720.0709322593,0.0,1502360.0354661297,0.0,1502360.0354661297,0.0,2257085676165.7905,0.0,0.027490235440154012,4,scale
Egypt,Brazil,0.0,0.0,0.0,0.0,0.0,111714.57,2383296.25,0.0,2016,2017,0.0,2385913.066399182,0.0,1192956.533199591,0.0,1192956.533199591,0.0,1423145290103.5872,0.0,0.017333236174248003,5,scale
Morocco,France,2462206.23,0.28,55284.1,0.0,585925.56,0.2,1398.63,0.0,2016,2017,2462826.8008050625,585927.2292932208,0.020062263199128266,1524377.0150491416,30582.452890617387,938449.7857559209,935286424.8068318,880688000385.3339,4.991352437749215e-05,0.010726363086508262,6,scale
South Africa,Argentina,58609.6,761.7,1819762.54,0.0,66905.84,11.71,112.93,0.0,2016,2017,1820706.2825690205,66905.93633164848,1.536912214394682,943806.1094503345,1450547.1376345432,876900.1731186861,2104086998499.7666,768953913615.5815,0.11228902174397863,0.009365494784331562,7,scale
Netherlands (Kingdom of the),Ukraine,48011.44,0.0,1083652.16,0.0,28502.87,130209.52,2582166.34,0.0,2016,2017,1084715.2171162434,2585604.3665119885,0.06034956769864817,1835159.7918141158,110751.10009392306,750444.5746978725,12265806172.014164,563167059693.4707,0.0006545905073976335,0.006859108285783833,8,scale
Uzbekistan,Kazakhstan,0.0,0.0,0.0,0.0,1473709.12,3284.0,30546.1,0.0,2016,2017,0.0,1474029.3142445928,0.0,737014.6571222964,0.0,737014.6571222964,0.0,543190604813.0961,0.0,0.0066158045185763835,9,scale
Indonesia,Australia,3499715.32,0.01,0.0,0.0,4936673.45,0.0,775.18,0.0,2016,2017,3499715.32,4936673.510861229,0.00015702476522241345,4218194.415430615,662.3609877454878,718479.0954306147,438722.0780871783,516212210570.7943,2.3413325114893114e-08,0.0062872204433905305,10,scale
"China, mainland",United States of America,1555233.43,32853002.75,756634.95,0.02,361292.21,16640130.35,312298.1,0.03,2017,2018,32898495.97110571,16646981.715291858,0.02593843396322979,24772738.843198784,642566.0505726492,8125757.127906926,412891129348.5324,66027928901730.21,0.021264528090015097,0.40366524841104234,1,scale
"China, mainland",Brazil,0.0,50927379.0,0.01,0.0,0.0,66084250.0,0.06,0.0,2017,2018,50927379.0,66084250.0,0.0,58505814.5,0.0,7578435.5,0.0,57432684627660.25,0.0,0.3511177662658751,2,scale
"China, mainland",Argentina,0.0,6581047.01,27.47,0.0,0.0,1463983.91,21.17,0.0,2017,2018,6581047.010057331,1463983.9101530649,1.028645408439969e-05,4022515.460105198,41.377420584160014,2558531.549952133,1712.0909341984689,6546083692100.465,8.81753159007482e-11,0.040019830148299025,3,scale
Algeria,Argentina,1557429.5,0.0,3301225.7,0.0,0.0,0.0,0.0,0.0,2017,2018,3650161.334764635,0.0,0.0,1825080.6673823176,0.0,1825080.6673823176,0.0,3330919442452.686,0.0,0.02036375283216858,4,scale
Algeria,France,3314989.88,0.0,220.36,0.0,0.0,0.0,0.0,0.0,2017,2018,3314989.887324084,0.0,0.0,1657494.943662042,0.0,1657494.943662042,0.0,2747289488265.236,0.0,0.016795700125444516,5,scale
Argentina,Paraguay,0.0,1629480.6,0.0,0.0,0.01,4203565.99,0.0,0.0,2017,2018,1629480.6,4203565.99,0.0,2916523.295,0.0,1287042.695,0.0,1656478898752.8633,0.0,0.010126971681148742,6,scale
Indonesia,Australia,4936673.45,0.0,775.18,0.0,2419709.02,0.0,1660.01,0.0,2017,2018,4936673.510861229,2419709.5894141016,0.0005290121602798966,3678191.550137665,1945.8080578615877,1258481.9607235638,3786168.998039084,1583776845466.6255,1.9499352562836208e-07,0.009682503819019373,7,scale
India,Ukraine,2453439.7,0.0,55499.0,0.0,0.0,0.0,0.0,0.0,2017,2018,2454067.33822385,0.0,0.0,1227033.669111925,0.0,1227033.669111925,0.0,1505611625134.273,0.0,0.009204636595143202,8,scale
Egypt,United States of America,263704.3,946940.82,297427.76,0.0,0.0,2859934.25,1766438.77,0.0,2017,2018,1026985.9526008036,3361477.3303537504,0.3577874948914965,2194231.641477277,785068.6422158113,1167245.6888764733,616332772990.5775,1362462498200.713,0.03174208558254563,0.008329486808611807,9,scale
Mexico,United States of America,3410904.0,3944087.22,14682606.49,782403.0,2804731.79,4870766.99,16947848.87,676792.24,2017,2018,15600678.763784043,17868366.476575155,0.06633684911316362,16734522.6201796,1110115.5020356777,1133843.8563955557,1232356427859.9246,1285601890685.9456,0.06346825110649759,0.007859595404450876,10,scale
"China, mainland",Brazil,0.0,66084250.0,0.06,0.0,0.0,57676480.0,0.01,0.0,2018,2019,66084250.0,57676480.0,0.0,61880365.0,0.0,4203885.0,0.0,17672649093225.0,0.0,0.24094177093554606,1,scale
"China, mainland",Argentina,0.0,1463983.91,21.17,0.0,0.0,8791570.07,153.67,0.0,2018,2019,1463983.9101530649,8791570.071343018,3.018689871703498e-06,5127776.990748041,15.479168466325353,3663793.0805949764,239.60465640888117,13423379737415.627,7.430538148730166e-12,0.18300894612982113,2,scale
Japan,Brazil,0.0,559853.0,797849.0,0.0,0.0,550638.89,4682172.0,0.0,2018,2019,974678.6180121118,4714439.29060121,0.49480238689428185,2844558.9543066607,1407494.560252438,1869880.336294549,1981040937140.204,3496452472061.0156,0.06143536806937792,0.04766922299913191,3,scale
Republic of Korea,United States of America,1366728.33,693448.06,6744083.72,0.0,1238410.5,1074419.1,2726460.63,0.0,2018,2019,6916030.780896755,3181450.0681128185,0.3286892900136152,5048740.424504787,1659466.9055935165,1867290.3563919682,2753830410760.121,3486773275074.444,0.08540085250834,0.04753726073072063,4,scale
Japan,United States of America,2869041.0,2319237.0,14514679.53,0.0,2521155.0,2485349.0,10957116.0,0.0,2018,2019,14976187.044119442,11514841.432832759,0.069137021400988,13245514.238476101,915755.4013726135,1730672.8056433415,838607955143.1165,2995228360193.3955,0.026006624812357167,0.04083573558522307,5,scale
Egypt,Russian Federation,8933184.01,0.0,0.0,0.0,5743949.1,0.0,0.0,0.0,2018,2019,8933184.01,5743949.1,0.0,7338566.555,0.0,1594617.455,0.0,2542804827790.6772,0.0,0.034667575592060774,6,scale
Republic of Korea,Brazil,0.0,472279.6,764308.42,0.0,0.0,118513.52,3712415.2,0.0,2018,2019,898451.6578308798,3714306.4051870885,0.5215773866767198,2306379.031508984,1202955.1479404399,1407927.3736781045,1447101087956.4055,1982259489552.1248,0.0448770069842868,0.027025326500121426,7,scale
Viet Nam,Argentina,175592.2,0.0,4934340.97,0.0,202243.6,120791.0,7324305.6,0.0,2018,2019,4937464.271153906,7328092.89389902,0.018307373427756943,6132778.582526463,112275.06766006186,1195314.3113725567,12605690818.071468,1428776302972.0496,0.0003909233982286905,0.019479359935958927,8,scale
Egypt,Argentina,0.0,111059.16,2355027.1,0.0,0.0,680122.0,4678844.07,0.0,2018,2019,2357644.3282977007,4728017.318735007,0.0972266600862082,3542830.823516354,344457.6082209656,1185186.4952186532,118651043861.30823,1404667028448.6748,0.0036795658357056376,0.019150663809589276,9,scale
Peru,Argentina,394563.18,0.0,224035.43,0.0,301833.32,14753.7,2759309.44,0.0,2018,2019,453731.1725096671,2775807.9202997866,0.9454412842522745,1614769.5464047268,1526669.7937243476,1161038.3738950598,2330720659070.3423,1348010105656.8848,0.07227951672901532,0.01837822617213029,10,scale
"China, mainland",United States of America,236062.7,17014644.0,317651.35,0.38,1651386.0,25887600.0,4341943.03,0.04,2019,2020,17019246.11800488,26301090.828267213,0.15530431350207288,21660168.473136045,3363917.5950596356,4640922.355131166,11315941586351.803,21538160306356.21,0.38369809644619235,0.41183190713594275,1,scale
"China, mainland",Brazil,0.0,57676480.0,0.01,0.0,0.0,64277600.0,0.3,0.0,2019,2020,57676480.0,64277600.0,0.0,60977040.0,0.0,3300560.0,0.0,10893696313600.0,0.0,0.20829874347558303,2,scale
"China, mainland",Ukraine,0.0,21638.59,4137694.5,0.0,0.0,65142.8,6297620.02,0.0,2019,2020,4137751.080467195,6297956.930679713,0.005114088606507939,5217854.005573454,26684.567720325012,1080102.9251062593,712066154.4206116,1166622328823.0977,2.4144559770835053e-05,0.02230702584402267,3,scale
"China, mainland",France,481013.0,0.0,163.04,0.0,2383500.0,0.0,169.28,0.0,2019,2020,481013.02763131226,2383500.006011269,0.00026792971876164615,1432256.5168212906,383.7440857464633,951243.4891899785,147259.523345389,904864175726.3247,4.993238818000624e-09,0.017301939157653608,4,scale
Republic of Korea,Brazil,0.0,118513.52,3712415.2,0.0,0.0,612606.22,1857309.91,0.0,2019,2020,3714306.4051870885,1955731.7000465316,0.28668622917402736,2835019.05261681,812760.9218312367,879287.3525702785,660580316055.9617,773146248390.0492,0.022398790934569663,0.014783356119580331,5,scale
Egypt,Argentina,0.0,680122.0,4678844.07,0.0,0.0,323115.58,3016469.02,0.0,2019,2020,4728017.318735007,3033725.2721132305,0.03763982207729808,3880871.2954241186,146075.30506465715,847146.0233108883,21337994749.73265,717656384811.4521,0.0007235233502200165,0.013722332521499727,6,scale
Iran (Islamic Republic of),United Arab Emirates,0.0,0.0,0.0,0.0,145610.3,427554.1,1472849.8,0.0,2019,2020,0.0,1540549.0583726764,0.0,770274.5291863382,0.0,770274.5291863382,0.0,593322850313.235,0.0,0.011344946713936481,7,scale
Iran (Islamic Republic of),United Kingdom of Great Britain and Northern Ireland,0.0,0.0,0.0,0.0,406050.9,584044.0,1320010.0,0.0,2019,2020,0.0,1499470.282275314,0.0,749735.141137657,0.0,749735.141137657,0.0,562102781856.7024,0.0,0.010747986706652382,8,scale
Iran (Islamic Republic of),Türkiye,0.0,0.0,0.0,0.0,745393.0,306954.8,1234721.78,0.0,2019,2020,0.0,1474574.463259963,0.0,737287.2316299815,0.0,737287.2316299815,0.0,543592461924.60205,0.0,0.010394050239892793,9,scale
Argentina,Paraguay,0.0,3448912.45,0.0,0.0,0.0,4913114.68,0.0,0.0,2019,2020,3448912.45,4913114.68,0.0,4181013.565,0.0,732101.1149999998,0.0,535972042584.24286,0.0,0.010248339938480022,10,scale
"China, mainland",United States of America,1651386.0,25887600.0,4341943.03,0.04,2726483.69,32295733.4,19827131.0,0.07,2020,2021,26301090.828267213,37994252.62913948,0.38364116841710805,32147671.72870335,12333170.343889385,5846580.900436135,152107090731392.62,34182508225344.605,0.8951507330573425,0.4331029831223602,1,scale
"China, mainland",Brazil,0.0,64277600.0,0.3,0.0,0.0,58146822.01,0.22,0.0,2020,2021,64277600.0,58146822.01,0.0,61212211.004999995,0.0,3065388.995000001,0.0,9396609690667.117,0.0,0.1190579597446547,2,scale
Iran (Islamic Republic of),United Arab Emirates,145610.3,427554.1,1472849.8,0.0,1138680.23,816709.04,5628024.05,0.0,2020,2021,1540549.0583726764,5799850.08682026,0.17127151490081774,3670199.572596468,628600.6407869309,2129650.5142237917,395138765597.7402,4535411312733.66,0.0023253929450850405,0.057465068282362565,3,scale
Indonesia,Australia,830836.7,0.03,900.08,0.08,4692612.19,0.0,300.0,0.04,2020,2021,830837.1875469366,4692612.199589542,0.001019410951182717,2761724.6935682395,2815.3323967751962,1930887.5060213027,7926096.504331971,3728326560909.166,4.664510419612996e-08,0.047239054107411416,4,scale
"China, mainland",Argentina,0.0,7455650.08,71.98,0.0,0.0,3746496.0,389.97,0.0,2020,2021,7455650.080347463,3746496.0202958444,9.44348379382611e-05,5601073.0503216535,528.9364257874871,1854577.030025809,279773.74252484186,3439455960299.3506,1.646469401966028e-09,0.04357897398585686,5,scale
Japan,Brazil,0.0,447855.0,5527171.0,0.0,0.0,495429.0,2347057.0,0.0,2020,2021,5545285.688246008,2398776.032748785,0.127180078042839,3972030.8604973964,505163.1948266239,1573254.8277486116,255189853407.44156,2475130753034.3135,0.0015017931330358542,0.031360674462216055,6,scale
Egypt,Russian Federation,5416203.49,0.0,1077.42,0.0,2766270.21,5871.73,13528.88,0.0,2020,2021,5416203.597163057,2766309.5239941413,0.005149498009537231,4091256.560578599,21067.917515205634,1324947.0365844578,443857148.42750835,1755484649753.9368,2.612100789497416e-06,0.022242535089049238,7,scale
Mexico,United States of America,2980240.83,3640223.7,14699927.06,651416.98,3926998.06,3897870.89,17113135.3,736551.0,2020,2021,15448147.579628872,18000461.61658251,0.03169069614209,16724304.598105691,530004.855206326,1276157.0184768187,280905146542.27856,1628576735807.6433,0.0016531277183582662,0.02063457245068374,8,scale
Viet Nam,Australia,777230.16,0.0,0.0,0.0,3148320.57,149.06,0.0,0.0,2020,2021,777230.16,3148320.573528688,4.734587852816096e-05,1962775.366764344,92.9293240928912,1185545.206764344,8635.85927636161,1405517437281.911,5.082206046177247e-11,0.01780834194214996,9,scale
Viet Nam,Argentina,281083.4,72064.89,7995286.7,0.0,198395.7,12864.62,5852779.3,0.0,2020,2021,8000550.646132,5856155.0429214835,0.006925852807471559,6928352.844526742,47984.751999419095,1072197.8016052581,2302536424.445755,1149608125767.1484,1.355043448877473e-05,0.014565891578497175,10,scale
"China, mainland",United States of America,2726483.69,32295733.4,19827131.0,0.07,625605.91,29532989.56,14864676.0,0.01,2021,2022,37994252.62913948,33068828.943442672,0.09943562098595907,35531540.78629108,3533100.8226727857,2462711.8428484052,12482801423171.115,6064949620905.788,0.39892988654601164,0.16104700836804706,1,scale
"China, mainland",Brazil,0.0,58146822.01,0.22,0.0,0.0,54393540.0,0.02,0.0,2021,2022,58146822.01,54393540.0,0.0,56270181.004999995,0.0,1876641.004999999,0.0,3521781461647.4062,0.0,0.09351641876287453,2,scale
"China, mainland",Australia,2735586.41,0.0,0.0,0.0,5719484.51,0.0,0.0,0.0,2021,2022,2735586.41,5719484.51,0.0,4227535.46,0.0,1491949.0499999998,0.0,2225911967795.902,0.0,0.05910625573351835,3,scale
"China, mainland",Ukraine,0.0,63156.8,8233917.1,0.0,0.0,67127.67,5263938.31,0.0,2021,2022,8234159.312951058,5264366.310921503,0.005081503055579117,6749262.811936281,34296.39960176071,1484896.5010147775,1176243025.6436524,2204917618725.929,3.7590800403148204e-05,0.05854877754792896,4,scale
Indonesia,Ukraine,3074907.46,0.0,27834.4,0.0,166758.44,0.0,33000.0,0.0,2021,2022,3075033.4374421057,169992.2860344951,0.18631502466581523,1622512.8617383004,302298.5238553739,1452520.5757038053,91384397525.13806,2109816022842.914,0.0029204956564563953,0.05602347586113619,5,scale
Argentina,Paraguay,0.0,4601769.12,0.01,0.0,0.0,1739714.2,0.0,0.0,2021,2022,4601769.12,1739714.2,0.0,3170741.66,0.0,1431027.46,0.0,2047839591274.0515,0.0,0.05437777069994449,6,scale
Morocco,France,1094744.81,0.12,1060.83,0.0,3161138.1,0.02,8841.49,0.0,2021,2022,1094745.3239828155,3161150.464501339,0.0018279051971628274,2127947.894242077,3889.6870151767876,1033202.5702592618,15129665.076034907,1067507551190.3447,4.835193133055917e-07,0.028346302653018428,7,scale
Canada,United States of America,217699.03,441214.63,2841521.29,253.91,96710.39,432302.49,4872603.56,225.14,2021,2022,2883800.7079863427,4892699.034889315,0.08602075248921934,3888249.871437829,334470.1798071924,1004449.1634514863,111870301180.25563,1008918121958.3906,0.0035751915811835597,0.02679053502268675,8,scale
Poland,Ukraine,3118.49,5428.54,6234.15,439.42,522878.19,123191.48,1847920.59,0.0,2021,2022,8846.001501842513,1924418.9380870827,0.6235734923739111,966632.4697944626,602766.3850317522,957786.4682926201,363327314924.2465,917354918844.4503,0.011611345851641032,0.024359190846757115,9,scale
Republic of Korea,United States of America,1813009.88,545857.14,3256983.6,0.0,1164668.84,635477.08,1488276.53,0.01,2021,2022,3767347.4770633457,1993803.3142266348,0.23452348472372447,2880575.3956449903,675562.5797960844,886772.0814183555,456384799220.74097,786364724383.0425,0.014585310620779128,0.02088091315903448,10,scale
"China, mainland",Brazil,0.0,54393540.0,0.02,0.0,0.0,71592496.82,11920902.82,0.0,2022,2023,54393540.0,72578189.0444064,0.16499673239502075,63485864.5222032,10474960.199436503,9092324.5222032,109724791179778.81,82670365217057.64,0.6384707849745309,0.578087511269812,1,scale
Iran (Islamic Republic of),United Arab Emirates,793160.0,1182265.8,5771699.25,0.0,0.0,0.0,0.0,0.0,2022,2023,5944692.375548141,0.0,0.0,2972346.1877740705,0.0,2972346.1877740705,0.0,8834841859975.05,0.0,0.061779232859147035,2,scale
"China, mainland",United States of America,625605.91,29532989.56,14864676.0,0.01,925203.85,26506551.32,7144210.61,0.0,2022,2023,33068828.943442672,27468036.156301476,0.20349782070459446,30268432.549872074,6159560.060042978,2800396.393570598,37940180133276.66,7842219961123.213,0.2207677620646266,0.05483814433688688,3,scale
Argentina,Paraguay,0.0,1739714.2,0.0,0.0,0.0,5829120.0,0.0,0.0,2022,2023,1739714.2,5829120.0,0.0,3784417.1,0.0,2044702.9,0.0,4180809949268.4097,0.0,0.029235071265488525,4,scale
Argentina,Brazil,0.27,299802.08,1442.29,1.42,4.27,4081112.1,2635.24,4.0,2022,2023,299805.54927295767,4081112.950812621,0.0041650557045323335,2190459.250042789,9123.384794936335,1890653.7007698317,83236150.11647552,3574571416234.66,4.843376736625579e-07,0.024995838453619555,5,scale
Japan,Brazil,0.0,596582.0,3497580.0,0.0,0.0,645822.0,6643394.14,0.0,2022,2023,3548094.691397624,6674711.361180373,0.07203588058268423,5111403.026288998,368204.41801172507,1563308.3348913742,135574493443.35316,2443932949940.841,0.0007888860149159645,0.017089644070546355,6,scale
Japan,United States of America,2153571.0,2576171.0,9902549.73,0.0,1941688.01,2167712.0,6742284.48,0.0,2022,2023,10456338.567032203,7343536.454077873,0.08147757810811507,8899937.510555038,725145.3536735913,1556401.0564771648,525835783954.39777,2422384248603.235,0.0030597532439044094,0.016938960871135705,7,scale
Türkiye,Russian Federation,6285727.96,5246.6,1147658.72,8634.24,8986138.78,5722.21,1726678.88,9295.24,2022,2023,6389647.768197378,9150531.638830164,0.00925107995861037,7770089.703513771,71881.72113278105,1380441.9353163932,5166981833.010902,1905619936780.069,3.0065830259511835e-05,0.01332539276664556,8,scale
Viet Nam,Argentina,241385.8,601.87,5671049.45,0.0,22274.0,0.0,3153487.07,0.0,2022,2023,5676184.398963307,3153565.7329019136,0.03547587970646556,4414875.06593261,156621.5767580995,1261309.3330306967,24530318306.19325,1590901233590.341,0.0001427379484274347,0.011124665197590701,9,scale
Spain,Ukraine,1017543.91,26673.28,3132293.83,0.0,4097764.75,21005.6,3894140.61,0.0,2022,2023,3293534.8351125903,5653003.473555017,0.4967800389606053,4473269.154333804,2222230.824771221,1179734.3192212135,4938309838563.38,1391773063948.34,0.028735224967610332,0.009732225383035418,10,scale
Mexico,United States of America,3035658.18,2585370.94,17520354.38,349212.0,4019300.88,2861472.02,23784480.45,661140.3,2023,2024,17971759.237896733,24299823.424418703,0.027737215440788717,21135791.331157718,586247.9976638762,3164032.093260985,343686714764.9042,10011099087185.49,0.004335878850140121,0.13113801212850548,1,scale
"China, mainland",United States of America,925203.85,26506551.32,7144210.61,0.0,1901866.02,22134149.0,2072514.51,0.0,2023,2024,27468036.156301476,22312170.730486806,0.1772793978221843,24890103.44339414,4412502.550176789,2577932.712907335,19470178755316.668,6645737072277.771,0.2456316541981322,0.08705425260476929,2,scale
Japan,United States of America,1941688.01,2167712.0,6742284.48,0.0,2112680.0,2083906.0,11685262.0,0.0,2023,2024,7343536.454077873,12056178.043139542,0.15995154352257845,9699857.248608708,1551507.1388636339,2356320.794530834,2407174401944.8193,5552247686738.421,0.03036840276218044,0.07273034840060401,3,scale
Türkiye,Russian Federation,8986138.78,5722.21,1726678.88,9295.24,4746724.67,0.0,1464218.97,0.0,2023,2024,9150531.638830164,4967427.129298876,0.10937968389688771,7058979.38406452,772108.9336636242,2091552.2547656442,596152205443.1788,4374590834415.25,0.0075209300447170516,0.05730391247801328,4,scale
Viet Nam,Brazil,262105.7,991236.3,3929560.55,0.0,0.0,0.0,0.0,0.0,2023,2024,4061119.909153937,0.0,0.0,2030559.9545769684,0.0,2030559.9545769684,0.0,4123173729131.62,0.0,0.05401053388742461,5,scale
Argentina,Brazil,4.27,4081112.1,2635.24,4.0,0.5,234462.43,5160.47,4.08,2023,2024,4081112.950812621,234519.21360311226,0.02136053214665404,2157816.0822078665,46092.09979056821,1923296.8686047543,2124481663.103698,3699070844784.8535,2.680201100255759e-05,0.04845509899392819,6,scale
"China, mainland",Australia,6937121.02,0.0,0.0,0.0,3356572.31,0.0,0.0,0.0,2023,2024,6937121.02,3356572.31,0.0,5146846.665,0.0,1790274.3549999997,0.0,3205082266170.665,0.0,0.041984213065272086,7,scale
Egypt,Russian Federation,5505092.83,794.66,23388.41,0.0,9012082.58,424.27,5214.65,0.0,2023,2024,5505142.570008906,9012084.098659927,0.0036711388150292832,7258613.334334416,26647.377154964204,1753470.7643255107,710082709.2389082,3074659721344.2905,8.958253166536352e-06,0.04027577395021383,8,scale
Japan,Brazil,0.0,645822.0,6643394.14,0.0,0.0,741037.0,3231189.0,0.0,2023,2024,6674711.361180373,3315074.386660124,0.1285321624445913,4994892.873920249,642004.382264049,1679818.4872601242,412169626846.24316,2821790150140.892,0.005199844774143317,0.03696336912766562,9,scale
Viet Nam,Argentina,22274.0,0.0,3153487.07,0.0,0.0,0.0,0.0,0.0,2023,2024,3153565.7329019136,0.0,0.0,1576782.8664509568,0.0,1576782.8664509568,0.0,2486244207933.296,0.0,0.03256796484131553,10,scale
