m49,country,year,month,value
533,Aruba,2015,Jun,87.4
533,Aruba,2015,Jul,109.3
533,Aruba,2015,Aug,111.5
533,Aruba,2015,Sep,97.3
533,Aruba,2015,Oct,109.0
533,Aruba,2015,Nov,110.3
533,Aruba,2015,Dec,118.5
533,Aruba,2016,Jan,104.1
533,Aruba,2016,Feb,96.2
533,Aruba,2016,Mar,110.0
533,Aruba,2016,Apr,98.8
533,Aruba,2016,May,81.0
533,Aruba,2016,Jun,86.7
533,Aruba,2016,Jul,99.4
533,Aruba,2016,Aug,96.3
533,Aruba,2016,Sep,77.3
533,Aruba,2016,Oct,76.5
533,Aruba,2016,Nov,78.6
533,Aruba,2016,Dec,97.0
533,Aruba,2017,Jan,89.3
533,Aruba,2017,Feb,84.2
533,Aruba,2017,Mar,90.1
533,Aruba,2017,Apr,96.9
533,Aruba,2017,May,81.0
533,Aruba,2017,Jun,85.3
533,Aruba,2017,Jul,102.3
533,Aruba,2017,Aug,90.8
533,Aruba,2017,Sep,77.6
533,Aruba,2017,Oct,81.5
533,Aruba,2017,Nov,86.1
533,Aruba,2017,Dec,105.5
533,Aruba,2018,Jan,91.5
533,Aruba,2018,Feb,85.0
533,Aruba,2018,Mar,98.5
533,Aruba,2018,Apr,88.1
533,Aruba,2018,May,85.4
533,Aruba,2018,Jun,91.9
533,Aruba,2018,Jul,101.4
533,Aruba,2018,Aug,91.5
533,Aruba,2018,Sep,76.0
533,Aruba,2018,Oct,80.8
533,Aruba,2018,Nov,88.8
533,Aruba,2018,Dec,103.1
533,Aruba,2019,Jan,94.2
533,Aruba,2019,Feb,93.2
533,Aruba,2019,Mar,106.7
533,Aruba,2019,Apr,94.0
533,Aruba,2019,May,88.5
533,Aruba,2019,Jun,99.0
533,Aruba,2019,Jul,103.5
533,Aruba,2019,Aug,96.1
533,Aruba,2019,Sep,73.6
533,Aruba,2019,Oct,79.4
533,Aruba,2019,Nov,90.0
533,Aruba,2019,Dec,100.7
533,Aruba,2020,Jan,90.6
533,Aruba,2020,Feb,95.3
533,Aruba,2020,Mar,42.8
533,Aruba,2020,Apr,0.0
533,Aruba,2020,May,0.0
533,Aruba,2020,Jun,0.0
533,Aruba,2020,Jul,12.9
533,Aruba,2020,Aug,17.4
533,Aruba,2020,Sep,14.7
533,Aruba,2020,Oct,21.9
533,Aruba,2020,Nov,29.7
533,Aruba,2020,Dec,42.9
533,Aruba,2021,Jan,31.4
533,Aruba,2021,Feb,32.0
533,Aruba,2021,Mar,49.0
533,Aruba,2021,Apr,58.8
533,Aruba,2021,May,70.7
533,Aruba,2021,Jun,84.6
533,Aruba,2021,Jul,100.2
533,Aruba,2021,Aug,80.2
533,Aruba,2021,Sep,60.3
533,Aruba,2021,Oct,70.1
533,Aruba,2021,Nov,79.9
533,Aruba,2021,Dec,89.5
533,Aruba,2022,Jan,59.8
533,Aruba,2022,Feb,78.0
533,Aruba,2022,Mar,95.9
533,Aruba,2022,Apr,101.7
533,Aruba,2022,May,91.4
533,Aruba,2022,Jun,101.5
533,Aruba,2022,Jul,109.0
533,Aruba,2022,Aug,100.8
533,Aruba,2022,Sep,78.3
533,Aruba,2022,Oct,83.4
533,Aruba,2022,Nov,90.8
533,Aruba,2022,Dec,110.4
533,Aruba,2023,Jan,100.5
533,Aruba,2023,Feb,99.4
533,Aruba,2023,Mar,112.4
533,Aruba,2023,Apr,110.5
533,Aruba,2023,May,95.4
533,Aruba,2023,Jun,101.5
533,Aruba,2023,Jul,112.9
533,Aruba,2023,Aug,107.4
533,Aruba,2023,Sep,90.2
533,Aruba,2023,Oct,95.0
533,Aruba,2023,Nov,105.9
533,Aruba,2023,Dec,129.3
533,Aruba,2024,Jan,119.2
533,Aruba,2024,Feb,122.1
533,Aruba,2024,Mar,141.4
533,Aruba,2024,Apr,121.2
533,Aruba,2024,May,111.2
533,Aruba,2024,Jun,122.6
533,Aruba,2024,Jul,123.4
533,Aruba,2024,Aug,126.1
533,Aruba,2024,Sep,95.3
533,Aruba,2024,Oct,104.0
533,Aruba,2024,Nov,106.9
533,Aruba,2024,Dec,128.2
533,Aruba,2025,Jan,124.8
533,Aruba,2025,Feb,123.5
533,Aruba,2025,Mar,144.1
533,Aruba,2025,Apr,126.4
533,Aruba,2025,May,117.1
533,Aruba,2025,Jun,126.4
533,Aruba,2025,Jul,141.9
533,Aruba,2025,Aug,132.7
533,Aruba,2025,Sep,97.8
36,Australia,2015,Feb,726.1
36,Australia,2015,Mar,679.3
36,Australia,2015,Apr,550.2
36,Australia,2015,May,485.7
36,Australia,2015,Jun,488.2
36,Australia,2015,Jul,628.3
36,Australia,2015,Aug,574.1
36,Australia,2015,Sep,572.0
36,Australia,2015,Oct,625.8
36,Australia,2015,Nov,671.5
36,Australia,2015,Dec,901.3
36,Australia,2016,Jan,617.7
36,Australia,2016,Feb,798.6
36,Australia,2016,Mar,757.4
36,Australia,2016,Apr,610.5
36,Australia,2016,May,541.3
36,Australia,2016,Jun,555.1
36,Australia,2016,Jul,715.8
36,Australia,2016,Aug,632.1
36,Australia,2016,Sep,647.0
36,Australia,2016,Oct,695.9
36,Australia,2016,Nov,721.8
36,Australia,2016,Dec,976.2
36,Australia,2017,Jan,724.0
36,Australia,2017,Feb,787.6
36,Australia,2017,Mar,772.2
36,Australia,2017,Apr,700.0
36,Australia,2017,May,579.1
36,Australia,2017,Jun,606.0
36,Australia,2017,Jul,746.4
36,Australia,2017,Aug,702.9
36,Australia,2017,Sep,663.6
36,Australia,2017,Oct,741.4
36,Australia,2017,Nov,777.1
36,Australia,2017,Dec,1015.0
36,Australia,2018,Jan,702.6
36,Australia,2018,Feb,914.5
36,Australia,2018,Mar,872.4
36,Australia,2018,Apr,679.8
36,Australia,2018,May,609.5
36,Australia,2018,Jun,646.7
36,Australia,2018,Jul,774.4
36,Australia,2018,Aug,741.7
36,Australia,2018,Sep,690.2
36,Australia,2018,Oct,754.0
36,Australia,2018,Nov,802.2
36,Australia,2018,Dec,1058.0
36,Australia,2019,Jan,731.1
36,Australia,2019,Feb,927.2
36,Australia,2019,Mar,836.4
36,Australia,2019,Apr,700.4
36,Australia,2019,May,668.3
36,Australia,2019,Jun,660.3
36,Australia,2019,Jul,790.4
36,Australia,2019,Aug,789.2
36,Australia,2019,Sep,695.0
36,Australia,2019,Oct,774.0
36,Australia,2019,Nov,815.9
36,Australia,2019,Dec,1078.0
36,Australia,2020,Jan,766.6
36,Australia,2020,Feb,685.4
36,Australia,2020,Mar,331.9
36,Australia,2020,Apr,2.3
36,Australia,2020,May,3.4
36,Australia,2020,Jun,5.4
36,Australia,2020,Jul,3.5
36,Australia,2020,Aug,3.0
36,Australia,2020,Sep,3.7
36,Australia,2020,Oct,6.1
36,Australia,2020,Nov,7.6
36,Australia,2020,Dec,8.8
36,Australia,2021,Jan,8.0
36,Australia,2021,Feb,6.3
36,Australia,2021,Mar,8.3
36,Australia,2021,Apr,22.6
36,Australia,2021,May,36.2
36,Australia,2021,Jun,36.8
36,Australia,2021,Jul,18.7
36,Australia,2021,Aug,6.4
36,Australia,2021,Sep,4.4
36,Australia,2021,Oct,4.4
36,Australia,2021,Nov,20.9
36,Australia,2021,Dec,73.3
36,Australia,2022,Jan,60.8
36,Australia,2022,Feb,90.5
36,Australia,2022,Mar,170.3
36,Australia,2022,Apr,235.5
36,Australia,2022,May,231.5
36,Australia,2022,Jun,275.3
36,Australia,2022,Jul,325.7
36,Australia,2022,Aug,348.4
36,Australia,2022,Sep,371.9
36,Australia,2022,Oct,430.5
36,Australia,2022,Nov,505.2
36,Australia,2022,Dec,649.0
36,Australia,2023,Jan,412.4
36,Australia,2023,Feb,600.7
36,Australia,2023,Mar,613.3
36,Australia,2023,Apr,544.9
36,Australia,2023,May,512.3
36,Australia,2023,Jun,542.1
36,Australia,2023,Jul,625.1
36,Australia,2023,Aug,603.4
36,Australia,2023,Sep,584.6
36,Australia,2023,Oct,607.9
36,Australia,2023,Nov,663.8
36,Australia,2023,Dec,876.9
36,Australia,2024,Jan,603.8
36,Australia,2024,Feb,858.0
36,Australia,2024,Mar,761.1
36,Australia,2024,Apr,593.1
36,Australia,2024,May,600.8
36,Australia,2024,Jun,587.8
36,Australia,2024,Jul,659.0
36,Australia,2024,Aug,658.8
36,Australia,2024,Sep,630.7
36,Australia,2024,Oct,677.4
36,Australia,2024,Nov,695.4
36,Australia,2024,Dec,945.3
36,Australia,2025,Jan,710.0
36,Australia,2025,Feb,787.8
36,Australia,2025,Mar,761.2
36,Australia,2025,Apr,641.2
36,Australia,2025,May,611.2
36,Australia,2025,Jun,624.5
36,Australia,2025,Jul,743.2
36,Australia,2025,Aug,753.3
36,Australia,2025,Sep,696.5
40,Austria,2015,Feb,2800.0
40,Austria,2015,Mar,2261.0
40,Austria,2015,Apr,1454.0
40,Austria,2015,May,1735.0
40,Austria,2015,Jun,2132.0
40,Austria,2015,Jul,3196.0
40,Austria,2015,Aug,3615.0
40,Austria,2015,Sep,2223.0
40,Austria,2015,Oct,1553.0
40,Austria,2015,Nov,1028.0
40,Austria,2015,Dec,2224.0
40,Austria,2016,Jan,2626.0
40,Austria,2016,Feb,2964.0
40,Austria,2016,Mar,2755.0
40,Austria,2016,Apr,1297.0
40,Austria,2016,May,1830.0
40,Austria,2016,Jun,2017.0
40,Austria,2016,Jul,3496.0
40,Austria,2016,Aug,3628.0
40,Austria,2016,Sep,2426.0
40,Austria,2016,Oct,1704.0
40,Austria,2016,Nov,1065.0
40,Austria,2016,Dec,2312.0
40,Austria,2017,Jan,2585.0
40,Austria,2017,Feb,3012.0
40,Austria,2017,Mar,2471.0
40,Austria,2017,Apr,1815.0
40,Austria,2017,May,1697.0
40,Austria,2017,Jun,2530.0
40,Austria,2017,Jul,3712.0
40,Austria,2017,Aug,3757.0
40,Austria,2017,Sep,2504.0
40,Austria,2017,Oct,1786.0
40,Austria,2017,Nov,1111.0
40,Austria,2017,Dec,2481.0
40,Austria,2018,Jan,2687.0
40,Austria,2018,Feb,3148.0
40,Austria,2018,Mar,3004.0
40,Austria,2018,Apr,1553.0
40,Austria,2018,May,2067.0
40,Austria,2018,Jun,2450.0
40,Austria,2018,Jul,3782.0
40,Austria,2018,Aug,3807.0
40,Austria,2018,Sep,2594.0
40,Austria,2018,Oct,1836.0
40,Austria,2018,Nov,1247.0
40,Austria,2018,Dec,2638.0
40,Austria,2019,Jan,2679.0
40,Austria,2019,Feb,3118.0
40,Austria,2019,Mar,2949.0
40,Austria,2019,Apr,1905.0
40,Austria,2019,May,1849.0
40,Austria,2019,Jun,2906.0
40,Austria,2019,Jul,3853.0
40,Austria,2019,Aug,3994.0
40,Austria,2019,Sep,2593.0
40,Austria,2019,Oct,2006.0
40,Austria,2019,Nov,1256.0
40,Austria,2019,Dec,2778.0
40,Austria,2020,Jan,2969.0
40,Austria,2020,Feb,3526.0
40,Austria,2020,Mar,918.5
40,Austria,2020,Apr,12.9
40,Austria,2020,May,36.8
40,Austria,2020,Jun,690.2
40,Austria,2020,Jul,2290.0
40,Austria,2020,Aug,2586.0
40,Austria,2020,Sep,1472.0
40,Austria,2020,Oct,479.9
40,Austria,2020,Nov,64.1
40,Austria,2020,Dec,45.6
40,Austria,2021,Jan,45.3
40,Austria,2021,Feb,50.8
40,Austria,2021,Mar,63.3
40,Austria,2021,Apr,65.8
40,Austria,2021,May,366.4
40,Austria,2021,Jun,1050.0
40,Austria,2021,Jul,2574.0
40,Austria,2021,Aug,3336.0
40,Austria,2021,Sep,2111.0
40,Austria,2021,Oct,1469.0
40,Austria,2021,Nov,536.0
40,Austria,2021,Dec,1061.0
40,Austria,2022,Jan,1642.0
40,Austria,2022,Feb,2265.0
40,Austria,2022,Mar,1941.0
40,Austria,2022,Apr,1428.0
40,Austria,2022,May,1425.0
40,Austria,2022,Jun,2409.0
40,Austria,2022,Jul,3671.0
40,Austria,2022,Aug,3791.0
40,Austria,2022,Sep,2431.0
40,Austria,2022,Oct,1713.0
40,Austria,2022,Nov,1879.0
40,Austria,2022,Dec,2456.0
40,Austria,2023,Jan,2651.0
40,Austria,2023,Feb,3046.0
40,Austria,2023,Mar,2354.0
40,Austria,2023,Apr,1771.0
40,Austria,2023,May,1878.0
40,Austria,2023,Jun,2735.0
40,Austria,2023,Jul,3992.0
40,Austria,2023,Aug,3914.0
40,Austria,2023,Sep,2816.0
40,Austria,2023,Oct,1837.0
40,Austria,2023,Nov,1180.0
40,Austria,2023,Dec,2736.0
40,Austria,2024,Jan,2782.0
40,Austria,2024,Feb,3214.0
40,Austria,2024,Mar,2799.0
40,Austria,2024,Apr,1426.0
40,Austria,2024,May,2222.0
40,Austria,2024,Jun,2679.0
40,Austria,2024,Jul,3979.0
40,Austria,2024,Aug,4307.0
40,Austria,2024,Sep,2539.0
40,Austria,2024,Oct,2039.0
40,Austria,2024,Nov,1279.0
40,Austria,2024,Dec,2929.0
40,Austria,2025,Jan,2971.0
40,Austria,2025,Feb,3058.0
40,Austria,2025,Mar,2540.0
40,Austria,2025,Apr,1894.0
40,Austria,2025,May,2024.0
40,Austria,2025,Jun,3110.0
40,Austria,2025,Jul,3954.0
40,Austria,2025,Aug,4428.0
40,Austria,2025,Sep,2743.0
31,Azerbaijan,2017,Jan,159.3
31,Azerbaijan,2017,Feb,154.2
31,Azerbaijan,2017,Mar,244.2
31,Azerbaijan,2017,Apr,187.6
31,Azerbaijan,2017,May,211.3
31,Azerbaijan,2017,Jun,243.1
31,Azerbaijan,2017,Jul,313.5
31,Azerbaijan,2017,Aug,305.1
31,Azerbaijan,2017,Sep,253.7
31,Azerbaijan,2017,Oct,204.7
31,Azerbaijan,2017,Nov,201.3
31,Azerbaijan,2017,Dec,214.1
31,Azerbaijan,2018,Jan,185.9
31,Azerbaijan,2018,Feb,166.2
31,Azerbaijan,2018,Mar,275.8
31,Azerbaijan,2018,Apr,218.1
31,Azerbaijan,2018,May,208.0
31,Azerbaijan,2018,Jun,269.4
31,Azerbaijan,2018,Jul,330.0
31,Azerbaijan,2018,Aug,319.3
31,Azerbaijan,2018,Sep,231.5
31,Azerbaijan,2018,Oct,211.8
31,Azerbaijan,2018,Nov,212.9
31,Azerbaijan,2018,Dec,216.0
31,Azerbaijan,2019,Jan,191.4
31,Azerbaijan,2019,Feb,172.7
31,Azerbaijan,2019,Mar,246.3
31,Azerbaijan,2019,Apr,237.5
31,Azerbaijan,2019,May,246.1
31,Azerbaijan,2019,Jun,315.8
31,Azerbaijan,2019,Jul,365.2
31,Azerbaijan,2019,Aug,361.4
31,Azerbaijan,2019,Sep,279.6
31,Azerbaijan,2019,Oct,264.1
31,Azerbaijan,2019,Nov,241.4
31,Azerbaijan,2019,Dec,246.6
31,Azerbaijan,2020,Jan,226.2
31,Azerbaijan,2020,Feb,200.0
31,Azerbaijan,2020,Mar,93.2
31,Azerbaijan,2020,Apr,19.7
31,Azerbaijan,2020,May,24.9
31,Azerbaijan,2020,Jun,26.2
31,Azerbaijan,2020,Jul,28.2
31,Azerbaijan,2020,Aug,31.4
31,Azerbaijan,2020,Sep,36.5
31,Azerbaijan,2020,Oct,34.1
31,Azerbaijan,2020,Nov,36.4
31,Azerbaijan,2020,Dec,39.0
31,Azerbaijan,2021,Jan,36.1
31,Azerbaijan,2021,Feb,36.0
31,Azerbaijan,2021,Mar,45.1
31,Azerbaijan,2021,Apr,45.8
31,Azerbaijan,2021,May,51.6
31,Azerbaijan,2021,Jun,67.2
31,Azerbaijan,2021,Jul,83.7
31,Azerbaijan,2021,Aug,77.1
31,Azerbaijan,2021,Sep,72.7
31,Azerbaijan,2021,Oct,91.0
31,Azerbaijan,2021,Nov,86.1
31,Azerbaijan,2021,Dec,97.7
31,Azerbaijan,2022,Jan,74.1
31,Azerbaijan,2022,Feb,76.4
31,Azerbaijan,2022,Mar,95.8
31,Azerbaijan,2022,Apr,84.4
31,Azerbaijan,2022,May,137.5
31,Azerbaijan,2022,Jun,170.6
31,Azerbaijan,2022,Jul,193.4
31,Azerbaijan,2022,Aug,172.0
31,Azerbaijan,2022,Sep,158.8
31,Azerbaijan,2022,Oct,160.5
31,Azerbaijan,2022,Nov,135.4
31,Azerbaijan,2022,Dec,143.8
31,Azerbaijan,2023,Jan,119.1
31,Azerbaijan,2023,Feb,113.5
31,Azerbaijan,2023,Mar,136.5
31,Azerbaijan,2023,Apr,154.2
31,Azerbaijan,2023,May,190.1
31,Azerbaijan,2023,Jun,205.9
31,Azerbaijan,2023,Jul,224.8
31,Azerbaijan,2023,Aug,200.1
31,Azerbaijan,2023,Sep,192.1
31,Azerbaijan,2023,Oct,187.8
31,Azerbaijan,2023,Nov,169.5
31,Azerbaijan,2023,Dec,192.9
31,Azerbaijan,2024,Jan,165.9
31,Azerbaijan,2024,Feb,175.0
31,Azerbaijan,2024,Mar,172.6
31,Azerbaijan,2024,Apr,212.9
31,Azerbaijan,2024,May,239.3
31,Azerbaijan,2024,Jun,265.5
31,Azerbaijan,2024,Jul,271.6
31,Azerbaijan,2024,Aug,245.3
31,Azerbaijan,2024,Sep,235.3
31,Azerbaijan,2024,Oct,226.4
31,Azerbaijan,2024,Nov,202.4
31,Azerbaijan,2024,Dec,214.7
31,Azerbaijan,2025,Jan,172.7
31,Azerbaijan,2025,Feb,166.0
31,Azerbaijan,2025,Mar,169.5
31,Azerbaijan,2025,Apr,227.8
31,Azerbaijan,2025,May,244.1
31,Azerbaijan,2025,Jun,237.5
31,Azerbaijan,2025,Jul,260.5
31,Azerbaijan,2025,Aug,242.7
31,Azerbaijan,2025,Sep,227.7
44,Bahamas,2015,Feb,121.3
44,Bahamas,2015,Mar,170.1
44,Bahamas,2015,Apr,148.4
44,Bahamas,2015,May,132.4
44,Bahamas,2015,Jun,142.9
44,Bahamas,2015,Jul,166.0
44,Bahamas,2015,Aug,129.6
44,Bahamas,2015,Sep,72.3
44,Bahamas,2015,Oct,84.3
44,Bahamas,2015,Nov,95.7
44,Bahamas,2015,Dec,131.1
44,Bahamas,2016,Jan,100.3
44,Bahamas,2016,Feb,123.5
44,Bahamas,2016,Mar,182.8
44,Bahamas,2016,Apr,143.1
44,Bahamas,2016,May,140.0
44,Bahamas,2016,Jun,155.7
44,Bahamas,2016,Jul,174.9
44,Bahamas,2016,Aug,125.2
44,Bahamas,2016,Sep,78.3
44,Bahamas,2016,Oct,55.1
44,Bahamas,2016,Nov,92.1
44,Bahamas,2016,Dec,127.7
44,Bahamas,2017,Jan,97.1
44,Bahamas,2017,Feb,115.3
44,Bahamas,2017,Mar,157.0
44,Bahamas,2017,Apr,151.3
44,Bahamas,2017,May,133.1
44,Bahamas,2017,Jun,154.8
44,Bahamas,2017,Jul,169.1
44,Bahamas,2017,Aug,124.2
44,Bahamas,2017,Sep,50.2
44,Bahamas,2017,Oct,69.3
44,Bahamas,2017,Nov,98.2
44,Bahamas,2017,Dec,132.4
44,Bahamas,2018,Jan,105.5
44,Bahamas,2018,Feb,135.3
44,Bahamas,2018,Mar,188.0
44,Bahamas,2018,Apr,150.0
44,Bahamas,2018,May,142.3
44,Bahamas,2018,Jun,162.5
44,Bahamas,2018,Jul,171.7
44,Bahamas,2018,Aug,145.8
44,Bahamas,2018,Sep,69.2
44,Bahamas,2018,Oct,83.3
44,Bahamas,2018,Nov,119.8
44,Bahamas,2018,Dec,159.3
44,Bahamas,2019,Jan,138.9
44,Bahamas,2019,Feb,164.9
44,Bahamas,2019,Mar,220.7
44,Bahamas,2019,Apr,184.2
44,Bahamas,2019,May,174.7
44,Bahamas,2019,Jun,187.6
44,Bahamas,2019,Jul,199.0
44,Bahamas,2019,Aug,145.2
44,Bahamas,2019,Sep,56.3
44,Bahamas,2019,Oct,77.6
44,Bahamas,2019,Nov,109.8
44,Bahamas,2019,Dec,148.1
44,Bahamas,2020,Jan,135.7
44,Bahamas,2020,Feb,157.1
44,Bahamas,2020,Mar,82.1
44,Bahamas,2020,Apr,0.1
44,Bahamas,2020,May,0.1
44,Bahamas,2020,Jun,3.9
44,Bahamas,2020,Jul,24.6
44,Bahamas,2020,Aug,5.3
44,Bahamas,2020,Sep,4.6
44,Bahamas,2020,Oct,6.1
44,Bahamas,2020,Nov,6.9
44,Bahamas,2020,Dec,14.2
44,Bahamas,2021,Jan,19.4
44,Bahamas,2021,Feb,26.9
44,Bahamas,2021,Mar,59.9
44,Bahamas,2021,Apr,65.9
44,Bahamas,2021,May,89.1
44,Bahamas,2021,Jun,117.8
44,Bahamas,2021,Jul,146.3
44,Bahamas,2021,Aug,89.3
44,Bahamas,2021,Sep,43.7
44,Bahamas,2021,Oct,57.4
44,Bahamas,2021,Nov,90.6
44,Bahamas,2021,Dec,86.3
44,Bahamas,2022,Jan,72.9
44,Bahamas,2022,Feb,93.9
44,Bahamas,2022,Mar,142.7
44,Bahamas,2022,Apr,150.3
44,Bahamas,2022,May,129.4
44,Bahamas,2022,Jun,141.7
44,Bahamas,2022,Jul,171.1
44,Bahamas,2022,Aug,121.5
44,Bahamas,2022,Sep,72.9
44,Bahamas,2022,Oct,87.0
44,Bahamas,2022,Nov,116.9
44,Bahamas,2022,Dec,152.3
44,Bahamas,2023,Jan,137.9
44,Bahamas,2023,Feb,160.8
44,Bahamas,2023,Mar,194.5
44,Bahamas,2023,Apr,185.0
44,Bahamas,2023,May,166.3
44,Bahamas,2023,Jun,191.8
44,Bahamas,2023,Jul,185.5
44,Bahamas,2023,Aug,146.6
44,Bahamas,2023,Sep,95.0
44,Bahamas,2023,Oct,98.5
44,Bahamas,2023,Nov,129.4
44,Bahamas,2023,Dec,180.8
44,Bahamas,2024,Jan,146.6
44,Bahamas,2024,Feb,171.0
44,Bahamas,2024,Mar,217.9
44,Bahamas,2024,Apr,172.2
44,Bahamas,2024,May,181.2
44,Bahamas,2024,Jun,196.2
44,Bahamas,2024,Jul,195.6
44,Bahamas,2024,Aug,137.9
44,Bahamas,2024,Sep,63.2
44,Bahamas,2024,Oct,87.7
44,Bahamas,2024,Nov,128.5
44,Bahamas,2024,Dec,171.3
44,Bahamas,2025,Jan,139.3
44,Bahamas,2025,Feb,160.8
44,Bahamas,2025,Mar,213.4
44,Bahamas,2025,Apr,185.5
44,Bahamas,2025,May,172.8
44,Bahamas,2025,Jun,185.9
44,Bahamas,2025,Jul,185.9
44,Bahamas,2025,Aug,126.9
48,Bahrain,2019,Jan,415.5
48,Bahrain,2019,Feb,376.0
48,Bahrain,2019,Mar,448.5
48,Bahrain,2019,Apr,346.0
48,Bahrain,2019,May,227.2
48,Bahrain,2019,Jun,315.3
48,Bahrain,2019,Jul,353.0
48,Bahrain,2019,Aug,347.7
48,Bahrain,2019,Sep,281.9
48,Bahrain,2019,Oct,243.6
48,Bahrain,2019,Nov,234.4
48,Bahrain,2019,Dec,259.8
48,Bahrain,2020,Jan,302.6
48,Bahrain,2020,Feb,272.8
48,Bahrain,2020,Mar,33.1
48,Bahrain,2020,Apr,11.3
48,Bahrain,2020,May,10.5
48,Bahrain,2020,Jun,14.4
48,Bahrain,2020,Jul,15.3
48,Bahrain,2020,Aug,21.5
48,Bahrain,2020,Sep,26.5
48,Bahrain,2020,Oct,33.3
48,Bahrain,2020,Nov,41.6
48,Bahrain,2020,Dec,43.9
48,Bahrain,2021,Jan,29.2
48,Bahrain,2021,Feb,26.6
48,Bahrain,2021,Mar,36.3
48,Bahrain,2021,Apr,36.9
48,Bahrain,2021,May,61.0
48,Bahrain,2021,Jun,55.7
48,Bahrain,2021,Jul,203.9
48,Bahrain,2021,Aug,301.3
48,Bahrain,2021,Sep,301.2
48,Bahrain,2021,Oct,352.5
48,Bahrain,2021,Nov,373.7
48,Bahrain,2021,Dec,403.4
48,Bahrain,2022,Jan,257.1
48,Bahrain,2022,Feb,179.4
48,Bahrain,2022,Mar,321.8
48,Bahrain,2022,Apr,125.4
48,Bahrain,2022,May,359.8
48,Bahrain,2022,Jun,347.1
48,Bahrain,2022,Jul,452.1
48,Bahrain,2022,Aug,400.1
48,Bahrain,2022,Sep,312.9
48,Bahrain,2022,Oct,303.0
48,Bahrain,2022,Nov,299.7
48,Bahrain,2022,Dec,353.8
48,Bahrain,2023,Jan,438.0
48,Bahrain,2023,Feb,419.0
48,Bahrain,2023,Mar,425.0
48,Bahrain,2023,Apr,384.0
48,Bahrain,2023,May,428.0
48,Bahrain,2023,Jun,463.0
48,Bahrain,2023,Jul,531.0
48,Bahrain,2023,Aug,528.0
48,Bahrain,2023,Sep,458.0
48,Bahrain,2023,Oct,405.0
48,Bahrain,2023,Nov,479.0
48,Bahrain,2023,Dec,526.0
48,Bahrain,2024,Jan,587.0
48,Bahrain,2024,Feb,583.0
48,Bahrain,2024,Mar,431.0
48,Bahrain,2024,Apr,509.0
48,Bahrain,2024,May,568.0
48,Bahrain,2024,Jun,621.0
48,Bahrain,2024,Jul,617.0
48,Bahrain,2024,Aug,607.0
48,Bahrain,2024,Sep,496.0
48,Bahrain,2024,Oct,484.0
48,Bahrain,2024,Nov,589.0
48,Bahrain,2024,Dec,527.0
48,Bahrain,2025,Jan,694.9
48,Bahrain,2025,Feb,607.1
48,Bahrain,2025,Mar,436.3
48,Bahrain,2025,Apr,645.0
48,Bahrain,2025,May,685.0
48,Bahrain,2025,Jun,649.0
48,Bahrain,2025,Jul,610.0
48,Bahrain,2025,Aug,649.0
48,Bahrain,2025,Sep,510.0
52,Barbados,2015,Feb,57.8
52,Barbados,2015,Mar,57.5
52,Barbados,2015,Apr,51.7
52,Barbados,2015,May,41.0
52,Barbados,2015,Jun,39.7
52,Barbados,2015,Jul,54.0
52,Barbados,2015,Aug,42.9
52,Barbados,2015,Sep,32.2
52,Barbados,2015,Oct,41.7
52,Barbados,2015,Nov,53.0
52,Barbados,2015,Dec,64.5
52,Barbados,2016,Jan,62.3
52,Barbados,2016,Feb,61.0
52,Barbados,2016,Mar,60.6
52,Barbados,2016,Apr,49.2
52,Barbados,2016,May,44.9
52,Barbados,2016,Jun,42.6
52,Barbados,2016,Jul,56.7
52,Barbados,2016,Aug,44.8
52,Barbados,2016,Sep,35.5
52,Barbados,2016,Oct,43.4
52,Barbados,2016,Nov,62.8
52,Barbados,2016,Dec,67.6
52,Barbados,2017,Jan,62.2
52,Barbados,2017,Feb,63.1
52,Barbados,2017,Mar,65.7
52,Barbados,2017,Apr,60.2
52,Barbados,2017,May,48.7
52,Barbados,2017,Jun,45.0
52,Barbados,2017,Jul,54.9
52,Barbados,2017,Aug,51.9
52,Barbados,2017,Sep,34.3
52,Barbados,2017,Oct,45.2
52,Barbados,2017,Nov,57.7
52,Barbados,2017,Dec,72.3
52,Barbados,2018,Jan,66.0
52,Barbados,2018,Feb,66.9
52,Barbados,2018,Mar,70.4
52,Barbados,2018,Apr,57.1
52,Barbados,2018,May,50.3
52,Barbados,2018,Jun,46.3
52,Barbados,2018,Jul,55.6
52,Barbados,2018,Aug,52.0
52,Barbados,2018,Sep,35.8
52,Barbados,2018,Oct,46.5
52,Barbados,2018,Nov,59.5
52,Barbados,2018,Dec,72.2
52,Barbados,2019,Jan,69.5
52,Barbados,2019,Feb,68.6
52,Barbados,2019,Mar,70.7
52,Barbados,2019,Apr,63.4
52,Barbados,2019,May,50.7
52,Barbados,2019,Jun,50.2
52,Barbados,2019,Jul,60.2
52,Barbados,2019,Aug,50.8
52,Barbados,2019,Sep,36.9
52,Barbados,2020,Jan,59.6
52,Barbados,2020,Feb,63.1
52,Barbados,2020,Mar,31.2
52,Barbados,2020,Apr,0.1
52,Barbados,2020,May,0.3
52,Barbados,2020,Jun,0.5
52,Barbados,2020,Jul,2.1
52,Barbados,2020,Aug,6.1
52,Barbados,2020,Sep,4.9
52,Barbados,2020,Oct,2.4
52,Barbados,2020,Nov,6.7
52,Barbados,2020,Dec,18.2
52,Barbados,2021,Jan,3.5
52,Barbados,2021,Feb,1.9
